n_rows_raw_mean,n_rows_raw_std,n_rows_used_mean,n_rows_used_std,row_coverage_mean,row_coverage_std,sampling_hz_mean,sampling_hz_std,missing_ratio_before_fill_mean,missing_ratio_before_fill_std,acc_x_mean_mean,acc_x_mean_std,acc_y_mean_mean,acc_y_mean_std,acc_z_mean_mean,acc_z_mean_std,acc_x_std_mean,acc_x_std_std,acc_y_std_mean,acc_y_std_std,acc_z_std_mean,acc_z_std_std,acc_x_rms_mean,acc_x_rms_std,acc_y_rms_mean,acc_y_rms_std,acc_z_rms_mean,acc_z_rms_std,acc_x_range_mean,acc_x_range_std,acc_y_range_mean,acc_y_range_std,acc_z_range_mean,acc_z_range_std,acc_mag_mean_mean,acc_mag_mean_std,acc_mag_std_mean,acc_mag_std_std,acc_mag_rms_mean,acc_mag_rms_std,acc_mag_range_mean,acc_mag_range_std,gyro_mag_mean_mean,gyro_mag_mean_std,gyro_mag_std_mean,gyro_mag_std_std,gyro_mag_rms_mean,gyro_mag_rms_std,dominant_freq_hz_mean,dominant_freq_hz_std,tremor_band_power_4_6hz_mean,tremor_band_power_4_6hz_std,total_power_mean,total_power_std,age,height,weight,q_01,q_02,q_03,q_04,q_05,q_06,q_07,q_08,q_09,q_10,q_11,q_12,q_13,q_14,q_15,q_16,q_17,q_18,q_19,q_20,q_21,q_22,q_23,q_24,q_25,q_26,q_27,q_28,q_29,q_30
1303.2727272727273,466.78252117867703,1252.8181818181818,466.7543084060226,1.0,0.0,99.68775833479526,0.3657618513525708,0.0,0.0,-0.023124787705211865,0.060083342880002444,0.004236856426938486,0.06163126663808341,0.0035740866122647543,0.03944387791209112,0.05197029408331965,0.07622149641833074,0.07731407007192674,0.11988674039452138,0.08159102991459179,0.13001130312069847,0.06310741617798797,0.09288929179947966,0.0832998105078245,0.13100271956312579,0.08407753925579116,0.13422396802948275,0.40338157340449166,0.5927249417956878,0.5704673702024399,0.8268428300506642,0.6473913337656418,1.0359523651862168,0.10252800328032025,0.17304791595818492,0.08601011464919885,0.11818401413170218,0.1362304360634257,0.20787219705852877,0.6433102992775178,1.0465695317701533,0.5721415024395219,0.9646315245100924,0.4689312646873163,0.5798153627767708,0.7557309433440221,1.114043925922336,0.23920148704892794,0.3504129973036666,0.001469235448898453,0.003951707585982009,10.099044556322504,20.487372355850727,67,161,90,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0
1303.2727272727273,466.78252117867703,1252.7727272727273,466.78280172119014,1.0,0.0,100.14517840962381,0.6208576576810989,0.0,0.0,-0.0014884938015459774,0.04561763164335555,0.001323495565876312,0.021949412229805586,-0.008100813967845864,0.02530079146618387,0.03287759438066793,0.034271430533570464,0.05313611874364663,0.05758619599489878,0.0475290855954896,0.053802329942622705,0.04169902505124416,0.050658740292823655,0.05507419958303041,0.05978052013134688,0.05041099973785903,0.05746814620609694,0.20810694081561412,0.201632932495038,0.4324985096798798,0.5429577634403897,0.3662488310883624,0.4887018284240677,0.07107287599102624,0.07874238400115494,0.04898591134400777,0.05571064048924602,0.08764102768494161,0.09517033123471713,0.364290923901123,0.5012583203616453,0.37976127230984863,0.5027516019874743,0.2727819643850326,0.36257937008547836,0.46958256395101033,0.6180934139200878,0.6934952242420883,2.0254731081994404,0.0004174375857335793,0.001194836658354873,2.65500644958305,4.737953588933218,54,180,85,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0
1303.2727272727273,466.78252117867703,1252.7727272727273,466.7828017211901,1.0,0.0,99.69418003246942,0.35997377474935593,0.0,0.0,0.001879685422606093,0.10370031558045488,0.03786565496519373,0.11257991967856973,-0.015717274532405175,0.07163263101638083,0.21131966828411447,0.2337332278620555,0.30510881936737666,0.39617659604920047,0.27054824025014024,0.3430666738673738,0.22089287256584866,0.24688117047975963,0.3132620096838408,0.40692734883717646,0.27380942194827385,0.34788753900227176,1.540846584825719,1.7311932385268622,2.3699472682496854,2.55434632242442,1.8573645286353793,2.038291833900367,0.37096240530908653,0.47110146779023193,0.3047774363626348,0.3418109527736664,0.48676406586008036,0.5760284517497652,2.0832040315501503,2.369617900128198,1.8111301178662709,2.530755121741786,1.3184751524641398,1.3630316457761011,2.2903477071131157,2.832117242171354,0.7543325455855429,1.156532227445685,0.029531407425021184,0.0641792766573957,100.16438082868781,166.88530189534112,67,165,50,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0
1303.2727272727273,466.78252117867703,1252.7727272727273,466.7828017211901,1.0,0.0,99.69904186351896,0.3621082500583442,0.0,0.0,0.004169425091660716,0.037761689938489856,0.0026420271019476503,0.013906322328308815,-0.0011034035321250814,0.012341216558757532,0.04397972630295311,0.04695965182791084,0.0618093001002737,0.060745918138606685,0.06650435833522637,0.07489924334821614,0.050241939698664945,0.055017800920270137,0.06254354084854229,0.06154149619973852,0.06699933421055111,0.07539097189607695,0.3103893442745195,0.28326719731028055,0.7785768692432685,1.0398408467909777,0.6712972719188134,0.8643342186514774,0.07873908731899477,0.0804299607295638,0.07111877230137231,0.07544283861204125,0.10745931933100922,0.10883848314944637,0.676683992017309,0.9328336203955978,0.5576105499464723,0.629926998980705,0.5091965589376457,0.5514443527262257,0.7572810024296687,0.8347994056698141,0.3647172656039372,0.4463794434121429,0.0006873504625417727,0.0012382245296683556,5.180895295028576,7.810521897289183,78,170,75,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1303.2727272727273,466.78252117867703,1252.7727272727273,466.7828017211901,1.0,0.0,99.69303115592714,0.36514305286213183,0.0,0.0,-0.01356386931201174,0.0921817165389788,0.017513900044015658,0.057087351405820046,-0.004231478944155046,0.07018178113104091,0.08773095063422484,0.08828012862260864,0.14433615618514983,0.2099027014682537,0.13485182314306263,0.17262158937541172,0.1049709522408717,0.11396161748528609,0.1473509210942391,0.2159883035307591,0.14032637379622065,0.1819740240432264,0.6232395190765033,0.58105887465625,1.01276748790888,1.1104100254560034,1.0106926753964502,1.1154281742692465,0.19711601148145738,0.26274407089039054,0.1268939410375238,0.1452656121232616,0.23638495402624454,0.29855158842045576,0.8950899096828647,1.063208446850617,0.9376058158574458,1.2693045189419068,0.6927674089391581,0.7208919141879252,1.1934224794811454,1.43578380264724,0.27601925532999433,0.275298166784065,0.0018689798489327238,0.003350479010897342,18.01815525506636,31.089168365542555,54,182,100,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1303.2727272727273,466.78252117867703,1252.7727272727273,466.78280172119014,1.0,0.0,100.14501354483677,0.6207134344340886,0.0,0.0,-0.00802042292595739,0.08087871280502269,0.0023895905796773153,0.03844286172796906,0.01714692720212105,0.052384440671059365,0.05631864178709098,0.07253622284859014,0.050082071510828864,0.06144902866883856,0.09025919227301306,0.13021889528361133,0.07073814648248061,0.09971076993871264,0.054626461844022776,0.06895543627890861,0.09572063414816528,0.13754608429356943,0.31924155577835495,0.35574886378316123,0.35520279815643363,0.3960233957547266,0.48880780708019506,0.6652540605385623,0.11873847372307313,0.16657100738313993,0.059816106074805656,0.07299207382676783,0.13419784623665482,0.180876861088292,0.38506359039334265,0.49033806125027746,0.6300428641254071,0.9133586230066113,0.40414189362831965,0.5262182708000621,0.7561496349929471,1.0481630651188532,0.5316022222676599,0.45553265976387214,0.00028450100034363895,0.0005951333821793253,4.316074022062783,6.769411454790885,44,167,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1303.2727272727273,466.78252117867703,1252.7727272727273,466.7828017211901,1.0,0.0,99.69957068081875,0.3684297950667706,0.0,0.0,-0.0035023900474697497,0.06936888369450506,0.008366995692708644,0.016718233129900926,0.002175975176863316,0.01780866196200143,0.05369828348546434,0.04826714698323783,0.06072285744587403,0.05536788642952288,0.07150027531190345,0.07174524284987846,0.06805360259147794,0.07292604109828194,0.06202723310194025,0.05695370726488597,0.0726759934214035,0.07267173524448622,0.37520787794886024,0.28830404107906693,0.48216840450129506,0.39350704723747415,0.5095199299985539,0.47650142176675947,0.09595953517207043,0.10239016475984629,0.06799040787150856,0.05739218236136154,0.12007921298117674,0.11468743205069147,0.45173065986332744,0.4152206783388276,0.69897004664384,0.9935889839717353,0.602381903707898,0.749758573070749,0.9332365421742493,1.2361039863997811,0.30559210027910144,0.3309574861505561,0.0003318515879090078,0.0005001527407800517,3.8237202621977415,4.357245536735106,41,170,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1303.2727272727273,466.78252117867703,1252.7727272727273,466.7828017211901,1.0,0.0,99.69702945260052,0.36315869688410335,0.0,0.0,0.00855038367122245,0.025688885084897178,0.0020876222152768314,0.014839930692642347,0.0045086505052406595,0.01895222265410399,0.03644735782726346,0.035832275899396124,0.04709835298112197,0.057109480956055815,0.04116346855369378,0.03936343915077537,0.04042460562070565,0.041200268567421115,0.04848279488155651,0.05780944944837128,0.043069383471134565,0.04193357759563842,0.2274807909159975,0.2127962747409317,0.3447136528596316,0.3824095152771879,0.32118587028997936,0.29189138064704073,0.05819072197380879,0.06518301234117682,0.0497040514610027,0.05036344224095386,0.07781244465948481,0.0810709765892609,0.2847198436939934,0.2934156671357793,0.435131059227956,0.57564906593801,0.4476341002113401,0.4855300115987528,0.6361992436986926,0.7422287318740652,0.6270071308933372,1.2243390363643623,8.509759515019507e-05,0.0001237913104547823,2.4014427043488764,4.04870748366499,69,187,94,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1303.2727272727273,466.78252117867703,1252.7727272727273,466.7828017211901,1.0,0.0,99.69787726966034,0.36502012020595664,0.0,0.0,0.00030149667484119025,0.02978278008902534,0.00044847433622158923,0.011261706491729861,0.014246590301616308,0.02857198606295079,0.03856298519616202,0.031737015045596534,0.053821143685607906,0.049541614242455505,0.05109476032790765,0.04417935953691281,0.04393248054977055,0.03778688707758242,0.05438969484200382,0.05011581886428443,0.055239066265261656,0.05014490758529278,0.27676152113887975,0.2183182603020566,0.503336161764019,0.5810047899232977,0.36715047917444,0.2985139975335228,0.07182000497423933,0.062282558601890116,0.05476854426790934,0.048493819207766665,0.09099782310891036,0.07808183319419514,0.40723027656841676,0.4568453045427137,0.4983629264812167,0.5787680113817119,0.4228894234866928,0.475310391689066,0.6546868135699457,0.747655375525717,0.27803753723474334,0.2378853572397891,0.00017239771710053406,0.0003718167867140363,2.9199181025949255,3.7595313815910494,67,174,100,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
1303.2727272727273,466.78252117867703,1252.8181818181818,466.7543084060225,1.0,0.0,99.69466482749404,0.3677160334263702,0.0,0.0,-0.009202161383706555,0.04364343266452304,0.0008013425344444868,0.03850225689562914,0.005643997388978258,0.04793564680103474,0.05465393093581419,0.06024440437071201,0.08798555897185308,0.11614434323611093,0.1020946616937838,0.16672401436718146,0.06163949483833873,0.06902854824460536,0.09039221534023839,0.12041967322794947,0.10607659057397072,0.1709385237537491,0.36436960533742846,0.40597778302966264,0.511356780832071,0.595232071010152,0.6229983701814732,0.8974033739021329,0.13778909171732334,0.19466054620429932,0.07403109163101175,0.09646357476623622,0.1582933594052628,0.21578716767408543,0.4971295294266604,0.690472540330686,0.7229797040847278,0.9148579407325993,0.5311907259319196,0.6253310978554371,0.9077718660019497,1.098726480990548,1.4135509983124142,2.847719960747541,0.0006875589500667653,0.0017118743968953956,7.051868170127511,16.594509863201232,53,183,110,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1303.2727272727273,466.78252117867703,1252.909090909091,466.80177388683524,1.0,0.0,99.72030345006056,0.38610095314477944,0.0,0.0,-0.024593504529078932,0.1064312498714639,0.022955727911917065,0.053526654308157784,0.00017486067694126765,0.056516079397539574,0.1806899807302707,0.17874029348619305,0.28001283984073183,0.17814808658762346,0.3118754330748597,0.28913730424222994,0.19903153571734666,0.1911690874857938,0.2842227380403685,0.1804239974310545,0.3149618396537466,0.2908248316685969,1.2163990840431844,1.0474803536903086,1.7965433410859688,1.001419950246322,2.0681596377537343,1.8533661408703446,0.3823313903288008,0.271447946566885,0.29450157313281217,0.2573076755626066,0.4860831585987683,0.36905756692032304,1.728574809039504,1.5297397446228487,1.8845625618294546,1.195880056148824,1.2351325690767148,0.6875068924834754,2.2610848134327046,1.3651687796049896,1.1144121127871034,2.6722461055909332,0.009647500690036871,0.016534459466254398,75.087590527184,124.70600343082113,70,156,60,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
1303.2727272727273,466.78252117867703,1252.7727272727273,466.7828017211901,1.0,0.0,99.696843072432,0.3711259456711645,0.0,0.0,-0.010555117824422734,0.0802637013884911,-0.02440572355019225,0.06786598337198589,-0.006752941955208123,0.04654428076156066,0.19455109848704133,0.16691094639707985,0.3199588575035656,0.2797479590078276,0.295599740822457,0.23012741310278528,0.20604771176562692,0.17182934979163686,0.3272174471852233,0.27996416572133875,0.29874682430773436,0.23036258581185598,1.4531677479783747,1.3742544917309125,2.3954029831754506,2.0752310278928663,2.0634357350585804,1.6833622602619158,0.425419848635336,0.34157059674704604,0.2461501337612387,0.20366553434702428,0.49310129178178214,0.3954638719053278,1.6042906876112824,1.3781838450108126,1.3831534832463819,1.262266988413173,0.8070207388190211,0.6285915642736816,1.6135087365660887,1.3951616363688941,0.6276210343171665,1.3054595787444323,0.010858031665723225,0.016793415662027047,50.01432246100432,65.17409869791737,64,172,88,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303.2727272727273,466.78252117867703,1252.7727272727273,466.78280172119014,1.0,0.0,100.15111680599063,0.6221510857684743,0.0,0.0,0.0003176315396566987,0.09831352216668439,0.032729543202467466,0.0728195875567453,-0.008594303992322956,0.0339007635213093,0.1161357624894046,0.12095375126196488,0.17376417931221216,0.18577092931448577,0.16423018610412315,0.21560065835022146,0.13091072046905472,0.14297641820993084,0.17960364330293674,0.1967408552536416,0.16707341619942054,0.2159793129178696,0.8989464482059879,0.7829510301255639,1.462347523761344,1.114956653980785,1.5135873417831882,1.6284268493791327,0.2238807176014369,0.2721412371222078,0.173639802822709,0.16938263628528377,0.29007443659902443,0.31406410393962375,1.40675499636197,1.4180839132004135,1.0256156868218973,1.2724678091374273,0.830093813870726,0.7065533935154829,1.3562711993519871,1.419138568942087,0.4278540539778373,0.5371238196146582,0.0073652308600570685,0.015198875989878992,28.857757128896306,45.71305398276583,72,180,85,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
1303.2727272727273,466.78252117867703,1252.8181818181818,466.7543084060224,1.0,0.0,99.68986595343637,0.366850047418636,0.0,0.0,-0.02842068892958781,0.04474775314034265,0.009137372845906227,0.03578982807846785,0.008623544098010645,0.05731646826002216,0.11781856151385256,0.09781198767867776,0.21603749771230893,0.24160309454063428,0.17235411628865846,0.13976034016188446,0.12495517801365054,0.10284028552884175,0.21907837638906622,0.24133896325892673,0.1775126894976861,0.14475507184727207,0.8045615157336606,0.6662794301425307,1.304023328628035,1.282442809762551,1.1968979262045956,1.0359730636463702,0.2738268874872871,0.25520579563123824,0.16086273142665067,0.13667513942160606,0.31911932330982684,0.2876413129930745,1.0438403810034853,0.9029758776534441,1.6545694812556855,1.4942553618211027,1.0940835145520607,1.0095596261059685,1.9943306911321153,1.7902263982817959,0.424239526047068,0.5351699569547849,0.0037533924167831067,0.005833351465208156,21.488692500584246,26.9080803895385,65,167,50,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303.2727272727273,466.78252117867703,1252.7727272727273,466.78280172119014,1.0,0.0,100.15957126045123,0.6201443226098671,0.0,0.0,0.0034449101402163344,0.03881156226299933,0.00026199737622001405,0.0366221186063073,0.018540286585156378,0.041314277683265496,0.08349446307720308,0.09644627400383032,0.10761541676131645,0.11627141490850147,0.13489635175863396,0.15387079969250025,0.08803278280864878,0.09994118708205929,0.11022474392555481,0.11932575887102823,0.13796124527195924,0.1575541777873316,0.519165585899674,0.51622272495426,0.7076932035047928,0.6710392685085527,0.820925889642971,0.8558996877802059,0.17734518184801695,0.19294093689522102,0.09813790514799234,0.09793840793755107,0.20446928354128888,0.21456506818456128,0.6434426032451516,0.6775358131729994,0.9099564824289375,1.1197837659128909,0.5876623809803858,0.672880408357831,1.0950661364489063,1.2956918350036257,1.9112540062956531,4.278592583310722,0.0007522332404025612,0.001351302255005934,9.239824270764837,13.658876289515014,42,178,62,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1303.2727272727273,466.78252117867703,1252.8181818181818,466.7543084060225,1.0,0.0,99.69118600945231,0.3669673998532095,0.0,0.0,-0.01591645212143202,0.07004596634324227,0.02045340517988132,0.1055467595230961,0.054162685623647275,0.12823461459598387,0.09468993959468208,0.12461704077995764,0.13757304227246758,0.21964534590989823,0.15582183434458474,0.21346575606900345,0.10070552614114024,0.1394428121457347,0.145803522460889,0.23939347515922255,0.17246416664993391,0.24349231570542293,0.7153164815419025,0.9341292187448272,1.0063449752459723,1.4785388308803318,1.1680753573596538,1.7136967025465006,0.20869374052309259,0.3102068290175467,0.14792249576790392,0.18809399280116504,0.26008913610089285,0.35948604044158916,1.1711733586459665,1.7284607750304424,0.8961318566955899,1.2636553286007786,0.5448866732873486,0.6378835231830923,1.070589370792443,1.3980610792389851,0.7806852266240003,1.094895406781168,0.004400361388448946,0.009609152294207786,27.095787901256834,44.72441534436165,56,193,95,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0
1303.2727272727273,466.78252117867703,1252.8181818181818,466.7543084060225,1.0,0.0,99.70742241554626,0.3780196406797758,0.0,0.0,0.001199179869874583,0.0690241531552697,0.015363700857029587,0.028304647622214428,0.009194383174161672,0.022228321611950135,0.051565458119983296,0.06498827619726022,0.06589202043810928,0.0822601184876736,0.07805850397110829,0.08490813242695817,0.06534239210868498,0.08540996153804285,0.06895301974567364,0.08585608805759185,0.0796572019397592,0.0866847556725406,0.2920624099631431,0.3138644420235073,0.45172027103970136,0.5113717759509904,0.5805954143459136,0.710936961378179,0.10199139428495169,0.12508429594960788,0.07392234010285646,0.07762249298249797,0.12889115836846562,0.14449099475758587,0.5131392427623146,0.6248101004090215,0.6230459071169071,0.8502836232330484,0.5190856518343971,0.5973261478846243,0.8258291178029933,1.0264537098443995,0.738797970686942,1.269920806789216,0.0005152410018395679,0.0009734090076485689,5.5375674884513115,7.261262364943226,77,160,72,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1303.2727272727273,466.78252117867703,1252.8181818181818,466.7543084060226,1.0,0.0,99.69479618679456,0.3710447430562411,0.0,0.0,0.003917491902438778,0.03797134662464736,-0.00019481581177010468,0.028793631788304297,0.006886039642725276,0.01811979049405262,0.046352529262909115,0.04235610140350355,0.09828880086115852,0.09014345237503904,0.08519573347698654,0.08008939563839852,0.05336372060865766,0.05015571678093107,0.10091749046135266,0.09159081983699574,0.08608947984472047,0.08135360086970712,0.37452506534384344,0.45941223961698013,0.7154306957720142,0.6342238554857291,0.6411170398034447,0.705867664933597,0.11830770887202861,0.10314448535457617,0.08318237935278519,0.08001360478239497,0.1452850368422017,0.12971866331310583,0.53376081605986,0.5520346747912886,0.8360986748959753,0.8157584341026414,0.6273247968097594,0.5718266848828317,1.052581032470976,0.9877501436485236,0.2930233814849417,0.5117688338344777,0.00030078214459170746,0.0004558760472911458,7.115169642919747,11.833984844330752,51,188,90,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1303.2727272727273,466.78252117867703,1252.7727272727273,466.7828017211901,1.0,0.0,99.69901611242022,0.3583860422239524,0.0,0.0,-0.0016779732608742223,0.015022668905472323,0.004540235164499396,0.009605074983919342,0.014365049136409937,0.028988830644541976,0.02672372447396092,0.020680909908154896,0.03936214410057514,0.032329689671395344,0.03937491721941874,0.0347812100572529,0.028879442388505448,0.023012494876296894,0.040172739221842974,0.032997333026079635,0.04394439912990782,0.043180149376697646,0.18635017717167557,0.1470573329751068,0.31119932253983634,0.2706064193765973,0.2743835786041015,0.23337822642747053,0.05621206509193772,0.04824815255988826,0.03656940293200788,0.03215214338820172,0.06799327059246023,0.056808421658927834,0.23370214289510258,0.20588425360341647,0.3937439681475025,0.45986385664930834,0.3096056820815384,0.3511380302250143,0.5106031568221524,0.5694291629476123,0.30775428073127215,0.2363255256517863,8.948175600353932e-05,0.00011776043392144403,1.1477328027987392,1.439532501844553,68,185,88,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0
1303.2727272727273,466.78252117867703,1252.8181818181818,466.8587668932738,1.0,0.0,99.68385078084025,0.36521801547398414,0.0,0.0,0.007151109812138737,0.1680211644140923,0.027636665601128874,0.056696685472884686,0.00891651522149773,0.04587869934893188,0.11142255642725622,0.15498337081468774,0.2024026495466666,0.3890615287197051,0.13797299560931595,0.25072133181498846,0.1383187803790512,0.2126728505523983,0.20683133988558405,0.3915171166537503,0.14149702020823132,0.25284905087148557,0.9456197321023503,1.3486401894643485,1.810599190496044,2.85608163762263,1.1555088687626225,1.8198847732327736,0.21135754135841395,0.3772264984625815,0.21173505212301072,0.33523096420624954,0.30190682623124787,0.5027864242508996,1.762739064393193,2.758871753899112,0.9059252845671744,1.6409846717131176,0.6984125524721364,0.9155472152791536,1.1735334717288397,1.8594919541276125,0.5624851917283443,1.0624464650516425,0.018105032383607528,0.05118141263417435,74.42767730950965,171.30707953001115,70,182,82,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
1303.2727272727273,466.78252117867703,1252.8181818181818,466.7543084060225,1.0,0.0,99.70815653164063,0.37145849481310006,0.0,0.0,-0.015665448177466065,0.07776304648879685,0.01986093852336829,0.05506097037291685,-0.011115080015730215,0.03458440712985517,0.09476026588467899,0.10050121814713216,0.13416851202885327,0.14658888952289728,0.12920041274127692,0.16134047328587378,0.10697218096782671,0.11749015232604669,0.13950269218315944,0.15284891697949457,0.13082195881612158,0.16392074411359925,0.6994333091420014,0.6895277057806902,1.1060963996391766,1.1087485580636636,1.0047202961282962,1.1900746917740768,0.17023767526634168,0.20154470905393868,0.13763703669290916,0.15348909976184738,0.222848321861495,0.24963085017446585,1.045274831881784,1.2005927028464385,1.0717967587519832,1.3694916762164209,0.747719366465163,0.7165653906951162,1.332337510817949,1.5222902061113166,1.1146326670336217,1.9351530482605925,0.0042329153666296184,0.008343387247337068,20.35070758711166,33.33277024380245,70,169,61,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1303.2727272727273,466.78252117867703,1252.7727272727273,466.7828017211901,1.0,0.0,99.69606530293822,0.36392600674450626,0.0,0.0,-0.008824374939933259,0.05225884695959778,0.004628783330521338,0.027473446792307038,-0.003130233768227465,0.03705275533594679,0.05456388133243957,0.05277212829357985,0.08187614593631569,0.10534407807632734,0.07505211315111068,0.08092951871598518,0.06404359745676776,0.06643435646805376,0.08394607895202857,0.1072214819618245,0.07838944182344625,0.08592771338011365,0.3914664320101178,0.3819197336641917,0.6272638506222143,0.7202552966313984,0.6098036370124184,0.63629557121926,0.10634598223928386,0.1317293427164196,0.07855899430516709,0.07587466381892903,0.13522474466494705,0.14917770947719147,0.5771782563024117,0.6769679582722342,0.6173067525634661,0.8299172876343394,0.5542242504668762,0.6124504267211244,0.8463256689743819,1.0167460605361778,0.5214715403924672,1.0991204602224813,0.0007708850832450542,0.001374958281306828,5.700879047848823,7.860095509192986,72,183,97,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1303.2727272727273,466.78252117867703,1252.7727272727273,466.7828017211901,1.0,0.0,99.70558054236294,0.37657563191872756,0.0,0.0,-0.008884299304314515,0.05487922837863501,0.004490071420870785,0.02321574782892975,0.012311987995487467,0.041776391470589314,0.06826883233085018,0.056514126656930064,0.09814289534476055,0.099183372112099,0.09003444782014539,0.0896698057259324,0.07813400089363977,0.06904322857782667,0.09954643094942277,0.10043081436319881,0.09538982337946868,0.09427394134305102,0.5380205652181335,0.6245106502723656,0.8455127349855233,1.0706919244051276,0.8300658183520949,1.3329925753944847,0.12083224738175598,0.12678486015152107,0.09866511445772609,0.09220145651033847,0.16254776821569014,0.1495675592109888,0.8112740111424419,1.411630993569819,0.7193142844291666,0.9252660039048866,0.5496965164967278,0.5543738272027536,0.9347060408212385,1.0517295590668554,0.28960131170624265,0.39877338921857486,0.001038045196356356,0.0027668099155954383,8.727346600032924,14.065856577732598,51,188,120,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0
1303.2727272727273,466.78252117867703,1252.9545454545455,466.6690963140215,1.0,0.0,99.69496631524781,0.3646350912202736,0.0,0.0,-0.05774390196617251,0.10336065364891679,0.00027254314982853715,0.02824856111123728,0.024070419773787013,0.044749256970323247,0.08820658712597346,0.08900651634215301,0.1283473547632488,0.16168738338721236,0.11557572001047554,0.12362475774537718,0.11253886019409012,0.13025009413487174,0.12963455066235666,0.16293699312751053,0.1197141480205023,0.12977852025823058,0.5912321851918558,0.5780241135631018,1.0070375541700924,1.059239712878879,0.9745134517594498,0.9429207063391061,0.16065867196139083,0.21265448411094287,0.12908068582635404,0.12868874523589685,0.21213845031693354,0.24310015460901985,0.895849003771201,0.9067740068134904,1.0202257239061923,1.428636391747015,0.8535673507030417,0.9104252522344641,1.3646241504070102,1.6646510744357719,0.48516483435522956,0.5996286398168202,0.002510617629310514,0.004857372754091197,15.832891256424848,21.83185665256425,56,183,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303.2727272727273,466.78252117867703,1252.7727272727273,466.7828017211901,1.0,0.0,99.69593637137869,0.3647449054910398,0.0,0.0,-0.0003162982084995591,0.027674060816334892,0.004953350593709601,0.025695840458606137,0.008897571282164101,0.024057144767146158,0.04382690347082588,0.04572566337412263,0.05117216726073048,0.06579371019417452,0.06383146479920511,0.07150032990759907,0.04786808945536294,0.04964282317262799,0.0532635150244179,0.06912904061805049,0.065985762217669,0.07396891269196766,0.2796564763356647,0.2877892941724767,0.36587478726075573,0.4071433437900028,0.4772367896615403,0.5159320644660569,0.0816509472170795,0.09564067029787135,0.05595683121938131,0.05695206524635751,0.10006831402590154,0.11026399578421363,0.3768256412377324,0.44321472199777895,0.5377174289135269,0.7576384031613301,0.48956055535150544,0.6491780260936736,0.7322125646852626,0.9935209226229055,0.24610351245788004,0.25137230625931395,0.00039173109898233435,0.001004717446362019,3.0897092690643557,5.0043474541321675,56,203,140,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0
